Time,Solar,Wind,Geothermal,Biomass,Biogas,Small Hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other,source,as_of_date
2025-04-18 11:00:00-07:00,18347.25,3273.25,753.75,160.25,79.5,259.5833333333333,0.0,1133.3333333333333,1115.25,1333.75,-3294.8333333333335,0.0,0.0,CAISO via gridstatus,2025-04-18
2025-04-18 12:00:00-07:00,18840.583333333332,3749.75,769.1666666666666,157.41666666666666,79.58333333333333,240.16666666666666,0.0,1133.75,1087.25,1153.9166666666667,-4021.1666666666665,0.0,0.0,CAISO via gridstatus,2025-04-18
2025-04-18 13:00:00-07:00,18525.166666666668,4265.916666666667,777.25,157.41666666666666,81.41666666666667,237.5,0.0,1133.5833333333333,1065.8333333333333,1230.5833333333333,-3711.0833333333335,0.0,0.0,CAISO via gridstatus,2025-04-18
2025-04-18 14:00:00-07:00,17638.416666666668,4602.0,778.9166666666666,158.41666666666666,81.66666666666667,244.33333333333334,0.0,1133.25,984.6666666666666,1280.0833333333333,-4112.416666666667,0.0,0.0,CAISO via gridstatus,2025-04-18
2025-04-18 15:00:00-07:00,15851.75,5098.333333333333,778.0,158.5,84.58333333333333,246.25,0.0,1134.0833333333333,855.4166666666666,1228.8333333333333,-2321.8333333333335,0.0,0.0,CAISO via gridstatus,2025-04-18
2025-04-18 16:00:00-07:00,13595.166666666666,5739.75,777.75,160.0,93.33333333333333,252.08333333333334,0.0,1134.5833333333333,937.5833333333334,1574.1666666666667,-1183.6666666666667,0.0,0.0,CAISO via gridstatus,2025-04-18
2025-04-18 17:00:00-07:00,12449.333333333334,5883.25,775.6666666666666,162.0,98.08333333333333,251.66666666666666,0.0,1134.5833333333333,1383.3333333333333,1892.9166666666667,-1806.75,0.0,0.0,CAISO via gridstatus,2025-04-18
2025-04-18 18:00:00-07:00,5491.416666666667,5891.5,763.3333333333334,169.75,98.16666666666667,265.0,0.0,1134.6666666666667,1948.8333333333333,3242.3333333333335,1933.3333333333333,2744.0,0.0,CAISO via gridstatus,2025-04-18
2025-04-18 19:00:00-07:00,327.3333333333333,5933.333333333333,771.5,174.91666666666666,96.91666666666667,266.0,0.0,1135.0833333333333,2359.8333333333335,4177.0,5463.166666666667,4401.0,0.0,CAISO via gridstatus,2025-04-18
2025-04-18 20:00:00-07:00,0.3333333333333333,5408.416666666667,759.0833333333334,181.75,98.83333333333333,268.0,0.0,1134.9166666666667,2851.0833333333335,4734.25,5574.25,4457.833333333333,0.0,CAISO via gridstatus,2025-04-18
2025-04-18 21:00:00-07:00,6.583333333333333,4316.666666666667,755.6666666666666,184.08333333333334,98.5,268.9166666666667,0.0,1133.1666666666667,3162.25,5093.166666666667,4925.333333333333,5166.5,0.0,CAISO via gridstatus,2025-04-18
2025-04-18 22:00:00-07:00,7.833333333333333,3563.5833333333335,762.75,184.41666666666666,98.33333333333333,268.75,0.0,1133.25,3634.0833333333335,5118.0,2410.75,6852.25,0.0,CAISO via gridstatus,2025-04-18
2025-04-18 23:00:00-07:00,8.25,3271.5833333333335,778.25,180.66666666666666,98.16666666666667,269.0,0.0,1134.0,3845.25,4987.083333333333,1108.5833333333333,6909.333333333333,0.0,CAISO via gridstatus,2025-04-18
